REEF_SITE,BLEACH_MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,GENUS,PERCENT_COVER
ATL,pre-bleach,09/02/2024,CREST,1,ACROPORA,1
ATL,pre-bleach,09/02/2024,CREST,1,GONIASTREA,0
ATL,pre-bleach,09/02/2024,CREST,1,DIPSASTRAEA,3
ATL,pre-bleach,09/02/2024,CREST,1,FAVITES,0
ATL,pre-bleach,09/02/2024,CREST,1,GALAXEA,0
ATL,pre-bleach,09/02/2024,CREST,1,GONIASTREA,3
ATL,pre-bleach,09/02/2024,CREST,1,GONIOPORA,5
ATL,pre-bleach,09/02/2024,CREST,1,LOBOPHYLLIA,1
ATL,pre-bleach,09/02/2024,CREST,1,MERULINA,0
ATL,pre-bleach,09/02/2024,CREST,1,MONTIPORA,20
ATL,pre-bleach,09/02/2024,CREST,1,PACHYSERIS,0
ATL,pre-bleach,09/02/2024,CREST,1,PAVONA,1
ATL,pre-bleach,09/02/2024,CREST,1,PLATYGYRA,1
ATL,pre-bleach,09/02/2024,CREST,1,POCILLOPORA,1
ATL,pre-bleach,09/02/2024,CREST,1,PORITES,19
ATL,pre-bleach,09/02/2024,CREST,2,ACROPORA,3
ATL,pre-bleach,09/02/2024,CREST,2,GONIASTREA,0
ATL,pre-bleach,09/02/2024,CREST,2,DIPSASTRAEA,1
ATL,pre-bleach,09/02/2024,CREST,2,FAVITES,1
ATL,pre-bleach,09/02/2024,CREST,2,GALAXEA,0
ATL,pre-bleach,09/02/2024,CREST,2,GONIASTREA,0
ATL,pre-bleach,09/02/2024,CREST,2,GONIOPORA,4
ATL,pre-bleach,09/02/2024,CREST,2,LOBOPHYLLIA,1
ATL,pre-bleach,09/02/2024,CREST,2,MERULINA,0
ATL,pre-bleach,09/02/2024,CREST,2,MONTIPORA,27
ATL,pre-bleach,09/02/2024,CREST,2,PACHYSERIS,0
ATL,pre-bleach,09/02/2024,CREST,2,PAVONA,5
ATL,pre-bleach,09/02/2024,CREST,2,PLATYGYRA,2
ATL,pre-bleach,09/02/2024,CREST,2,POCILLOPORA,2
ATL,pre-bleach,09/02/2024,CREST,2,PORITES,14
ATL,pre-bleach,09/02/2024,CREST,3,ACROPORA,6
ATL,pre-bleach,09/02/2024,CREST,3,GONIASTREA,0
ATL,pre-bleach,09/02/2024,CREST,3,DIPSASTRAEA,2
ATL,pre-bleach,09/02/2024,CREST,3,FAVITES,0
ATL,pre-bleach,09/02/2024,CREST,3,GALAXEA,0
ATL,pre-bleach,09/02/2024,CREST,3,GONIASTREA,2
ATL,pre-bleach,09/02/2024,CREST,3,GONIOPORA,2
ATL,pre-bleach,09/02/2024,CREST,3,LOBOPHYLLIA,3
ATL,pre-bleach,09/02/2024,CREST,3,MERULINA,1
ATL,pre-bleach,09/02/2024,CREST,3,MONTIPORA,24
ATL,pre-bleach,09/02/2024,CREST,3,PACHYSERIS,0
ATL,pre-bleach,09/02/2024,CREST,3,PAVONA,1
ATL,pre-bleach,09/02/2024,CREST,3,PLATYGYRA,0
ATL,pre-bleach,09/02/2024,CREST,3,POCILLOPORA,1
ATL,pre-bleach,09/02/2024,CREST,3,PORITES,18
HS,pre-bleach,07/02/2024,CREST,1,ACROPORA,0
HS,pre-bleach,07/02/2024,CREST,1,GONIASTREA,0
HS,pre-bleach,07/02/2024,CREST,1,DIPSASTRAEA,0
HS,pre-bleach,07/02/2024,CREST,1,FAVITES,0
HS,pre-bleach,07/02/2024,CREST,1,GALAXEA,1
HS,pre-bleach,07/02/2024,CREST,1,GONIASTREA,1
HS,pre-bleach,07/02/2024,CREST,1,GONIOPORA,2
HS,pre-bleach,07/02/2024,CREST,1,LOBOPHYLLIA,5
HS,pre-bleach,07/02/2024,CREST,1,MERULINA,2
HS,pre-bleach,07/02/2024,CREST,1,MONTIPORA,10
HS,pre-bleach,07/02/2024,CREST,1,PACHYSERIS,9
HS,pre-bleach,07/02/2024,CREST,1,PAVONA,0
HS,pre-bleach,07/02/2024,CREST,1,PLATYGYRA,0
HS,pre-bleach,07/02/2024,CREST,1,POCILLOPORA,0
HS,pre-bleach,07/02/2024,CREST,1,PORITES,46
HS,pre-bleach,07/02/2024,CREST,2,ACROPORA,3
HS,pre-bleach,07/02/2024,CREST,2,GONIASTREA,0
HS,pre-bleach,07/02/2024,CREST,2,DIPSASTRAEA,0
HS,pre-bleach,07/02/2024,CREST,2,FAVITES,0
HS,pre-bleach,07/02/2024,CREST,2,GALAXEA,0
HS,pre-bleach,07/02/2024,CREST,2,GONIASTREA,1
HS,pre-bleach,07/02/2024,CREST,2,GONIOPORA,0
HS,pre-bleach,07/02/2024,CREST,2,LOBOPHYLLIA,2
HS,pre-bleach,07/02/2024,CREST,2,MERULINA,0
HS,pre-bleach,07/02/2024,CREST,2,MONTIPORA,10
HS,pre-bleach,07/02/2024,CREST,2,PACHYSERIS,1
HS,pre-bleach,07/02/2024,CREST,2,PAVONA,0
HS,pre-bleach,07/02/2024,CREST,2,PLATYGYRA,0
HS,pre-bleach,07/02/2024,CREST,2,POCILLOPORA,0
HS,pre-bleach,07/02/2024,CREST,2,PORITES,42
HS,pre-bleach,07/02/2024,CREST,3,ACROPORA,2
HS,pre-bleach,07/02/2024,CREST,3,GONIASTREA,0
HS,pre-bleach,07/02/2024,CREST,3,DIPSASTRAEA,1
HS,pre-bleach,07/02/2024,CREST,3,FAVITES,0
HS,pre-bleach,07/02/2024,CREST,3,GALAXEA,0
HS,pre-bleach,07/02/2024,CREST,3,GONIASTREA,1
HS,pre-bleach,07/02/2024,CREST,3,GONIOPORA,2
HS,pre-bleach,07/02/2024,CREST,3,LOBOPHYLLIA,1
HS,pre-bleach,07/02/2024,CREST,3,MERULINA,0
HS,pre-bleach,07/02/2024,CREST,3,MONTIPORA,2
HS,pre-bleach,07/02/2024,CREST,3,PACHYSERIS,12
HS,pre-bleach,07/02/2024,CREST,3,PAVONA,1
HS,pre-bleach,07/02/2024,CREST,3,PLATYGYRA,0
HS,pre-bleach,07/02/2024,CREST,3,POCILLOPORA,0
HS,pre-bleach,07/02/2024,CREST,3,PORITES,47
HS,pre-bleach,29/02/2024,CREST,1,ACROPORA,2
HS,pre-bleach,29/02/2024,CREST,1,GONIASTREA,0
HS,pre-bleach,29/02/2024,CREST,1,DIPSASTRAEA,1
HS,pre-bleach,29/02/2024,CREST,1,FAVITES,0
HS,pre-bleach,29/02/2024,CREST,1,GALAXEA,0
HS,pre-bleach,29/02/2024,CREST,1,GONIASTREA,2
HS,pre-bleach,29/02/2024,CREST,1,GONIOPORA,1
HS,pre-bleach,29/02/2024,CREST,1,LOBOPHYLLIA,2
HS,pre-bleach,29/02/2024,CREST,1,MERULINA,0
HS,pre-bleach,29/02/2024,CREST,1,MONTIPORA,1
HS,pre-bleach,29/02/2024,CREST,1,PACHYSERIS,2
HS,pre-bleach,29/02/2024,CREST,1,PAVONA,1
HS,pre-bleach,29/02/2024,CREST,1,PLATYGYRA,0
HS,pre-bleach,29/02/2024,CREST,1,POCILLOPORA,0
HS,pre-bleach,29/02/2024,CREST,1,PORITES,48
HS,pre-bleach,29/02/2024,CREST,2,ACROPORA,0
HS,pre-bleach,29/02/2024,CREST,2,GONIASTREA,0
HS,pre-bleach,29/02/2024,CREST,2,DIPSASTRAEA,0
HS,pre-bleach,29/02/2024,CREST,2,FAVITES,0
HS,pre-bleach,29/02/2024,CREST,2,GALAXEA,0
HS,pre-bleach,29/02/2024,CREST,2,GONIASTREA,0
HS,pre-bleach,29/02/2024,CREST,2,GONIOPORA,0
HS,pre-bleach,29/02/2024,CREST,2,LOBOPHYLLIA,2
HS,pre-bleach,29/02/2024,CREST,2,MERULINA,0
HS,pre-bleach,29/02/2024,CREST,2,MONTIPORA,4
HS,pre-bleach,29/02/2024,CREST,2,PACHYSERIS,0
HS,pre-bleach,29/02/2024,CREST,2,PAVONA,0
HS,pre-bleach,29/02/2024,CREST,2,PLATYGYRA,0
HS,pre-bleach,29/02/2024,CREST,2,POCILLOPORA,1
HS,pre-bleach,29/02/2024,CREST,2,PORITES,51
HS,pre-bleach,29/02/2024,CREST,3,ACROPORA,0
HS,pre-bleach,29/02/2024,CREST,3,GONIASTREA,0
HS,pre-bleach,29/02/2024,CREST,3,DIPSASTRAEA,1
HS,pre-bleach,29/02/2024,CREST,3,FAVITES,1
HS,pre-bleach,29/02/2024,CREST,3,GALAXEA,1
HS,pre-bleach,29/02/2024,CREST,3,GONIASTREA,1
HS,pre-bleach,29/02/2024,CREST,3,GONIOPORA,1
HS,pre-bleach,29/02/2024,CREST,3,LOBOPHYLLIA,1
HS,pre-bleach,29/02/2024,CREST,3,MERULINA,0
HS,pre-bleach,29/02/2024,CREST,3,MONTIPORA,5
HS,pre-bleach,29/02/2024,CREST,3,PACHYSERIS,2
HS,pre-bleach,29/02/2024,CREST,3,PAVONA,0
HS,pre-bleach,29/02/2024,CREST,3,PLATYGYRA,0
HS,pre-bleach,29/02/2024,CREST,3,POCILLOPORA,0
HS,pre-bleach,29/02/2024,CREST,3,PORITES,40
MH4,pre-bleach,08/02/2024,CREST,1,ACROPORA,0
MH4,pre-bleach,08/02/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,08/02/2024,CREST,1,DIPSASTRAEA,0
MH4,pre-bleach,08/02/2024,CREST,1,FAVITES,0
MH4,pre-bleach,08/02/2024,CREST,1,GALAXEA,6
MH4,pre-bleach,08/02/2024,CREST,1,GONIASTREA,2
MH4,pre-bleach,08/02/2024,CREST,1,GONIOPORA,1
MH4,pre-bleach,08/02/2024,CREST,1,LOBOPHYLLIA,5
MH4,pre-bleach,08/02/2024,CREST,1,MERULINA,0
MH4,pre-bleach,08/02/2024,CREST,1,MONTIPORA,0
MH4,pre-bleach,08/02/2024,CREST,1,PACHYSERIS,22
MH4,pre-bleach,08/02/2024,CREST,1,PAVONA,1
MH4,pre-bleach,08/02/2024,CREST,1,PLATYGYRA,0
MH4,pre-bleach,08/02/2024,CREST,1,POCILLOPORA,0
MH4,pre-bleach,08/02/2024,CREST,1,PORITES,19
MH4,pre-bleach,08/02/2024,CREST,2,ACROPORA,0
MH4,pre-bleach,08/02/2024,CREST,2,GONIASTREA,0
MH4,pre-bleach,08/02/2024,CREST,2,DIPSASTRAEA,1
MH4,pre-bleach,08/02/2024,CREST,2,FAVITES,1
MH4,pre-bleach,08/02/2024,CREST,2,GALAXEA,0
MH4,pre-bleach,08/02/2024,CREST,2,GONIASTREA,0
MH4,pre-bleach,08/02/2024,CREST,2,GONIOPORA,0
MH4,pre-bleach,08/02/2024,CREST,2,LOBOPHYLLIA,4
MH4,pre-bleach,08/02/2024,CREST,2,MERULINA,0
MH4,pre-bleach,08/02/2024,CREST,2,MONTIPORA,2
MH4,pre-bleach,08/02/2024,CREST,2,PACHYSERIS,25
MH4,pre-bleach,08/02/2024,CREST,2,PAVONA,1
MH4,pre-bleach,08/02/2024,CREST,2,PLATYGYRA,0
MH4,pre-bleach,08/02/2024,CREST,2,POCILLOPORA,0
MH4,pre-bleach,08/02/2024,CREST,2,PORITES,30
MH4,pre-bleach,16/02/2024,CREST,1,ACROPORA,0
MH4,pre-bleach,16/02/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,16/02/2024,CREST,1,DIPSASTRAEA,0
MH4,pre-bleach,16/02/2024,CREST,1,FAVITES,0
MH4,pre-bleach,16/02/2024,CREST,1,GALAXEA,0
MH4,pre-bleach,16/02/2024,CREST,1,GONIASTREA,1
MH4,pre-bleach,16/02/2024,CREST,1,GONIOPORA,0
MH4,pre-bleach,16/02/2024,CREST,1,LOBOPHYLLIA,8
MH4,pre-bleach,16/02/2024,CREST,1,MERULINA,0
MH4,pre-bleach,16/02/2024,CREST,1,MONTIPORA,7
MH4,pre-bleach,16/02/2024,CREST,1,PACHYSERIS,16
MH4,pre-bleach,16/02/2024,CREST,1,PAVONA,0
MH4,pre-bleach,16/02/2024,CREST,1,PLATYGYRA,0
MH4,pre-bleach,16/02/2024,CREST,1,POCILLOPORA,0
MH4,pre-bleach,16/02/2024,CREST,1,PORITES,28
MH4,pre-bleach,16/02/2024,CREST,2,ACROPORA,2
MH4,pre-bleach,16/02/2024,CREST,2,GONIASTREA,0
MH4,pre-bleach,16/02/2024,CREST,2,DIPSASTRAEA,0
MH4,pre-bleach,16/02/2024,CREST,2,FAVITES,1
MH4,pre-bleach,16/02/2024,CREST,2,GALAXEA,0
MH4,pre-bleach,16/02/2024,CREST,2,GONIASTREA,2
MH4,pre-bleach,16/02/2024,CREST,2,GONIOPORA,2
MH4,pre-bleach,16/02/2024,CREST,2,LOBOPHYLLIA,5
MH4,pre-bleach,16/02/2024,CREST,2,MERULINA,1
MH4,pre-bleach,16/02/2024,CREST,2,MONTIPORA,3
MH4,pre-bleach,16/02/2024,CREST,2,PACHYSERIS,25
MH4,pre-bleach,16/02/2024,CREST,2,PAVONA,0
MH4,pre-bleach,16/02/2024,CREST,2,PLATYGYRA,0
MH4,pre-bleach,16/02/2024,CREST,2,POCILLOPORA,0
MH4,pre-bleach,16/02/2024,CREST,2,PORITES,21
MH4,pre-bleach,16/02/2024,CREST,3,ACROPORA,0
MH4,pre-bleach,16/02/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,16/02/2024,CREST,3,DIPSASTRAEA,2
MH4,pre-bleach,16/02/2024,CREST,3,FAVITES,0
MH4,pre-bleach,16/02/2024,CREST,3,GALAXEA,1
MH4,pre-bleach,16/02/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,16/02/2024,CREST,3,GONIOPORA,1
MH4,pre-bleach,16/02/2024,CREST,3,LOBOPHYLLIA,4
MH4,pre-bleach,16/02/2024,CREST,3,MERULINA,3
MH4,pre-bleach,16/02/2024,CREST,3,MONTIPORA,3
MH4,pre-bleach,16/02/2024,CREST,3,PACHYSERIS,13
MH4,pre-bleach,16/02/2024,CREST,3,PAVONA,1
MH4,pre-bleach,16/02/2024,CREST,3,PLATYGYRA,1
MH4,pre-bleach,16/02/2024,CREST,3,POCILLOPORA,0
MH4,pre-bleach,16/02/2024,CREST,3,PORITES,38
MH4,pre-bleach,23/02/2024,CREST,1,ACROPORA,0
MH4,pre-bleach,23/02/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,23/02/2024,CREST,1,DIPSASTRAEA,0
MH4,pre-bleach,23/02/2024,CREST,1,FAVITES,0
MH4,pre-bleach,23/02/2024,CREST,1,GALAXEA,6
MH4,pre-bleach,23/02/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,23/02/2024,CREST,1,GONIOPORA,1
MH4,pre-bleach,23/02/2024,CREST,1,LOBOPHYLLIA,2
MH4,pre-bleach,23/02/2024,CREST,1,MERULINA,0
MH4,pre-bleach,23/02/2024,CREST,1,MONTIPORA,3
MH4,pre-bleach,23/02/2024,CREST,1,PACHYSERIS,22
MH4,pre-bleach,23/02/2024,CREST,1,PAVONA,4
MH4,pre-bleach,23/02/2024,CREST,1,PLATYGYRA,0
MH4,pre-bleach,23/02/2024,CREST,1,POCILLOPORA,0
MH4,pre-bleach,23/02/2024,CREST,1,PORITES,21
MH4,pre-bleach,23/02/2024,CREST,2,ACROPORA,2
MH4,pre-bleach,23/02/2024,CREST,2,GONIASTREA,0
MH4,pre-bleach,23/02/2024,CREST,2,DIPSASTRAEA,0
MH4,pre-bleach,23/02/2024,CREST,2,FAVITES,0
MH4,pre-bleach,23/02/2024,CREST,2,GALAXEA,0
MH4,pre-bleach,23/02/2024,CREST,2,GONIASTREA,2
MH4,pre-bleach,23/02/2024,CREST,2,GONIOPORA,1
MH4,pre-bleach,23/02/2024,CREST,2,LOBOPHYLLIA,1
MH4,pre-bleach,23/02/2024,CREST,2,MERULINA,0
MH4,pre-bleach,23/02/2024,CREST,2,MONTIPORA,3
MH4,pre-bleach,23/02/2024,CREST,2,PACHYSERIS,24
MH4,pre-bleach,23/02/2024,CREST,2,PAVONA,1
MH4,pre-bleach,23/02/2024,CREST,2,PLATYGYRA,0
MH4,pre-bleach,23/02/2024,CREST,2,POCILLOPORA,0
MH4,pre-bleach,23/02/2024,CREST,2,PORITES,28
MH4,pre-bleach,23/02/2024,CREST,3,ACROPORA,6
MH4,pre-bleach,23/02/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,23/02/2024,CREST,3,DIPSASTRAEA,0
MH4,pre-bleach,23/02/2024,CREST,3,FAVITES,0
MH4,pre-bleach,23/02/2024,CREST,3,GALAXEA,0
MH4,pre-bleach,23/02/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,23/02/2024,CREST,3,GONIOPORA,0
MH4,pre-bleach,23/02/2024,CREST,3,LOBOPHYLLIA,4
MH4,pre-bleach,23/02/2024,CREST,3,MERULINA,0
MH4,pre-bleach,23/02/2024,CREST,3,MONTIPORA,7
MH4,pre-bleach,23/02/2024,CREST,3,PACHYSERIS,10
MH4,pre-bleach,23/02/2024,CREST,3,PAVONA,1
MH4,pre-bleach,23/02/2024,CREST,3,PLATYGYRA,0
MH4,pre-bleach,23/02/2024,CREST,3,POCILLOPORA,0
MH4,pre-bleach,23/02/2024,CREST,3,PORITES,36
ATL,pre-bleach,09/03/2024,CREST,1,ACROPORA,6
ATL,pre-bleach,09/03/2024,CREST,1,GONIASTREA,0
ATL,pre-bleach,09/03/2024,CREST,1,DIPSASTRAEA,8
ATL,pre-bleach,09/03/2024,CREST,1,FAVITES,0
ATL,pre-bleach,09/03/2024,CREST,1,GALAXEA,1
ATL,pre-bleach,09/03/2024,CREST,1,GONIASTREA,0
ATL,pre-bleach,09/03/2024,CREST,1,GONIOPORA,2
ATL,pre-bleach,09/03/2024,CREST,1,LOBOPHYLLIA,5
ATL,pre-bleach,09/03/2024,CREST,1,MERULINA,0
ATL,pre-bleach,09/03/2024,CREST,1,MONTIPORA,23
ATL,pre-bleach,09/03/2024,CREST,1,PACHYSERIS,0
ATL,pre-bleach,09/03/2024,CREST,1,PAVONA,1
ATL,pre-bleach,09/03/2024,CREST,1,PLATYGYRA,2
ATL,pre-bleach,09/03/2024,CREST,1,POCILLOPORA,2
ATL,pre-bleach,09/03/2024,CREST,1,PORITES,10
ATL,pre-bleach,09/03/2024,CREST,2,ACROPORA,4
ATL,pre-bleach,09/03/2024,CREST,2,GONIASTREA,0
ATL,pre-bleach,09/03/2024,CREST,2,DIPSASTRAEA,2
ATL,pre-bleach,09/03/2024,CREST,2,FAVITES,1
ATL,pre-bleach,09/03/2024,CREST,2,GALAXEA,0
ATL,pre-bleach,09/03/2024,CREST,2,GONIASTREA,1
ATL,pre-bleach,09/03/2024,CREST,2,GONIOPORA,3
ATL,pre-bleach,09/03/2024,CREST,2,LOBOPHYLLIA,2
ATL,pre-bleach,09/03/2024,CREST,2,MERULINA,5
ATL,pre-bleach,09/03/2024,CREST,2,MONTIPORA,13
ATL,pre-bleach,09/03/2024,CREST,2,PACHYSERIS,0
ATL,pre-bleach,09/03/2024,CREST,2,PAVONA,0
ATL,pre-bleach,09/03/2024,CREST,2,PLATYGYRA,4
ATL,pre-bleach,09/03/2024,CREST,2,POCILLOPORA,3
ATL,pre-bleach,09/03/2024,CREST,2,PORITES,10
ATL,pre-bleach,09/03/2024,CREST,3,ACROPORA,2
ATL,pre-bleach,09/03/2024,CREST,3,GONIASTREA,0
ATL,pre-bleach,09/03/2024,CREST,3,DIPSASTRAEA,1
ATL,pre-bleach,09/03/2024,CREST,3,FAVITES,3
ATL,pre-bleach,09/03/2024,CREST,3,GALAXEA,0
ATL,pre-bleach,09/03/2024,CREST,3,GONIASTREA,1
ATL,pre-bleach,09/03/2024,CREST,3,GONIOPORA,3
ATL,pre-bleach,09/03/2024,CREST,3,LOBOPHYLLIA,4
ATL,pre-bleach,09/03/2024,CREST,3,MERULINA,0
ATL,pre-bleach,09/03/2024,CREST,3,MONTIPORA,22
ATL,pre-bleach,09/03/2024,CREST,3,PACHYSERIS,0
ATL,pre-bleach,09/03/2024,CREST,3,PAVONA,4
ATL,pre-bleach,09/03/2024,CREST,3,PLATYGYRA,2
ATL,pre-bleach,09/03/2024,CREST,3,POCILLOPORA,2
ATL,pre-bleach,09/03/2024,CREST,3,PORITES,14
ATL,pre-bleach,21/03/2024,FLAT,1,ACROPORA,30
ATL,pre-bleach,21/03/2024,FLAT,1,GONIASTREA,0
ATL,pre-bleach,21/03/2024,FLAT,1,DIPSASTRAEA,4
ATL,pre-bleach,21/03/2024,FLAT,1,FAVITES,0
ATL,pre-bleach,21/03/2024,FLAT,1,GALAXEA,0
ATL,pre-bleach,21/03/2024,FLAT,1,GONIASTREA,1
ATL,pre-bleach,21/03/2024,FLAT,1,GONIOPORA,3
ATL,pre-bleach,21/03/2024,FLAT,1,LOBOPHYLLIA,2
ATL,pre-bleach,21/03/2024,FLAT,1,MERULINA,0
ATL,pre-bleach,21/03/2024,FLAT,1,MONTIPORA,10
ATL,pre-bleach,21/03/2024,FLAT,1,PACHYSERIS,0
ATL,pre-bleach,21/03/2024,FLAT,1,PAVONA,3
ATL,pre-bleach,21/03/2024,FLAT,1,PLATYGYRA,2
ATL,pre-bleach,21/03/2024,FLAT,1,POCILLOPORA,5
ATL,pre-bleach,21/03/2024,FLAT,1,PORITES,6
ATL,pre-bleach,21/03/2024,FLAT,2,ACROPORA,59
ATL,pre-bleach,21/03/2024,FLAT,2,GONIASTREA,0
ATL,pre-bleach,21/03/2024,FLAT,2,DIPSASTRAEA,0
ATL,pre-bleach,21/03/2024,FLAT,2,FAVITES,0
ATL,pre-bleach,21/03/2024,FLAT,2,GALAXEA,0
ATL,pre-bleach,21/03/2024,FLAT,2,GONIASTREA,0
ATL,pre-bleach,21/03/2024,FLAT,2,GONIOPORA,0
ATL,pre-bleach,21/03/2024,FLAT,2,LOBOPHYLLIA,2
ATL,pre-bleach,21/03/2024,FLAT,2,MERULINA,0
ATL,pre-bleach,21/03/2024,FLAT,2,MONTIPORA,1
ATL,pre-bleach,21/03/2024,FLAT,2,PACHYSERIS,0
ATL,pre-bleach,21/03/2024,FLAT,2,PAVONA,1
ATL,pre-bleach,21/03/2024,FLAT,2,PLATYGYRA,1
ATL,pre-bleach,21/03/2024,FLAT,2,POCILLOPORA,3
ATL,pre-bleach,21/03/2024,FLAT,2,PORITES,2
ATL,pre-bleach,21/03/2024,FLAT,3,ACROPORA,9
ATL,pre-bleach,21/03/2024,FLAT,3,GONIASTREA,0
ATL,pre-bleach,21/03/2024,FLAT,3,DIPSASTRAEA,0
ATL,pre-bleach,21/03/2024,FLAT,3,FAVITES,0
ATL,pre-bleach,21/03/2024,FLAT,3,GALAXEA,0
ATL,pre-bleach,21/03/2024,FLAT,3,GONIASTREA,1
ATL,pre-bleach,21/03/2024,FLAT,3,GONIOPORA,1
ATL,pre-bleach,21/03/2024,FLAT,3,LOBOPHYLLIA,5
ATL,pre-bleach,21/03/2024,FLAT,3,MERULINA,0
ATL,pre-bleach,21/03/2024,FLAT,3,MONTIPORA,3
ATL,pre-bleach,21/03/2024,FLAT,3,PACHYSERIS,0
ATL,pre-bleach,21/03/2024,FLAT,3,PAVONA,0
ATL,pre-bleach,21/03/2024,FLAT,3,PLATYGYRA,1
ATL,pre-bleach,21/03/2024,FLAT,3,POCILLOPORA,2
ATL,pre-bleach,21/03/2024,FLAT,3,PORITES,8
HS,pre-bleach,07/03/2024,FLAT,1,ACROPORA,1
HS,pre-bleach,07/03/2024,FLAT,1,GONIASTREA,0
HS,pre-bleach,07/03/2024,FLAT,1,DIPSASTRAEA,0
HS,pre-bleach,07/03/2024,FLAT,1,FAVITES,0
HS,pre-bleach,07/03/2024,FLAT,1,GALAXEA,0
HS,pre-bleach,07/03/2024,FLAT,1,GONIASTREA,0
HS,pre-bleach,07/03/2024,FLAT,1,GONIOPORA,0
HS,pre-bleach,07/03/2024,FLAT,1,LOBOPHYLLIA,0
HS,pre-bleach,07/03/2024,FLAT,1,MERULINA,2
HS,pre-bleach,07/03/2024,FLAT,1,MONTIPORA,3
HS,pre-bleach,07/03/2024,FLAT,1,PACHYSERIS,0
HS,pre-bleach,07/03/2024,FLAT,1,PAVONA,0
HS,pre-bleach,07/03/2024,FLAT,1,PLATYGYRA,1
HS,pre-bleach,07/03/2024,FLAT,1,POCILLOPORA,1
HS,pre-bleach,07/03/2024,FLAT,1,PORITES,50
HS,pre-bleach,07/03/2024,FLAT,2,ACROPORA,0
HS,pre-bleach,07/03/2024,FLAT,2,GONIASTREA,0
HS,pre-bleach,07/03/2024,FLAT,2,DIPSASTRAEA,1
HS,pre-bleach,07/03/2024,FLAT,2,FAVITES,0
HS,pre-bleach,07/03/2024,FLAT,2,GALAXEA,0
HS,pre-bleach,07/03/2024,FLAT,2,GONIASTREA,0
HS,pre-bleach,07/03/2024,FLAT,2,GONIOPORA,0
HS,pre-bleach,07/03/2024,FLAT,2,LOBOPHYLLIA,2
HS,pre-bleach,07/03/2024,FLAT,2,MERULINA,1
HS,pre-bleach,07/03/2024,FLAT,2,MONTIPORA,1
HS,pre-bleach,07/03/2024,FLAT,2,PACHYSERIS,0
HS,pre-bleach,07/03/2024,FLAT,2,PAVONA,0
HS,pre-bleach,07/03/2024,FLAT,2,PLATYGYRA,1
HS,pre-bleach,07/03/2024,FLAT,2,POCILLOPORA,0
HS,pre-bleach,07/03/2024,FLAT,2,PORITES,38
HS,pre-bleach,07/03/2024,FLAT,3,ACROPORA,2
HS,pre-bleach,07/03/2024,FLAT,3,GONIASTREA,0
HS,pre-bleach,07/03/2024,FLAT,3,DIPSASTRAEA,0
HS,pre-bleach,07/03/2024,FLAT,3,FAVITES,2
HS,pre-bleach,07/03/2024,FLAT,3,GALAXEA,2
HS,pre-bleach,07/03/2024,FLAT,3,GONIASTREA,0
HS,pre-bleach,07/03/2024,FLAT,3,GONIOPORA,3
HS,pre-bleach,07/03/2024,FLAT,3,LOBOPHYLLIA,0
HS,pre-bleach,07/03/2024,FLAT,3,MERULINA,0
HS,pre-bleach,07/03/2024,FLAT,3,MONTIPORA,1
HS,pre-bleach,07/03/2024,FLAT,3,PACHYSERIS,0
HS,pre-bleach,07/03/2024,FLAT,3,PAVONA,4
HS,pre-bleach,07/03/2024,FLAT,3,PLATYGYRA,0
HS,pre-bleach,07/03/2024,FLAT,3,POCILLOPORA,1
HS,pre-bleach,07/03/2024,FLAT,3,PORITES,41
HS,pre-bleach,22/03/2024,CREST,1,ACROPORA,2
HS,pre-bleach,22/03/2024,CREST,1,GONIASTREA,0
HS,pre-bleach,22/03/2024,CREST,1,DIPSASTRAEA,0
HS,pre-bleach,22/03/2024,CREST,1,FAVITES,0
HS,pre-bleach,22/03/2024,CREST,1,GALAXEA,0
HS,pre-bleach,22/03/2024,CREST,1,GONIASTREA,0
HS,pre-bleach,22/03/2024,CREST,1,GONIOPORA,2
HS,pre-bleach,22/03/2024,CREST,1,LOBOPHYLLIA,2
HS,pre-bleach,22/03/2024,CREST,1,MERULINA,0
HS,pre-bleach,22/03/2024,CREST,1,MONTIPORA,1
HS,pre-bleach,22/03/2024,CREST,1,PACHYSERIS,6
HS,pre-bleach,22/03/2024,CREST,1,PAVONA,1
HS,pre-bleach,22/03/2024,CREST,1,PLATYGYRA,0
HS,pre-bleach,22/03/2024,CREST,1,POCILLOPORA,0
HS,pre-bleach,22/03/2024,CREST,1,PORITES,40
HS,pre-bleach,22/03/2024,CREST,2,ACROPORA,1
HS,pre-bleach,22/03/2024,CREST,2,GONIASTREA,0
HS,pre-bleach,22/03/2024,CREST,2,DIPSASTRAEA,1
HS,pre-bleach,22/03/2024,CREST,2,FAVITES,1
HS,pre-bleach,22/03/2024,CREST,2,GALAXEA,0
HS,pre-bleach,22/03/2024,CREST,2,GONIASTREA,2
HS,pre-bleach,22/03/2024,CREST,2,GONIOPORA,0
